,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName_x,CodeTOB,Category1,Category2,Unit,Qty_pt,spp_x,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark,ID_BIB,BoardCode,TOB,Thick,Width,Length,spp_y,BoardName_y,BoardStockBase,BaseDate,MarketGroup,Level,BoardType,Date2,Month,WeekOfYear,Quarter,Year
1997,219468,1998,2023-11-28,,PO-Daesan-2310-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231128-17,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-28,11,48,4,2023
1998,219469,1999,2023-11-28,,PO-Daesan-2310-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231128-18,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-28,11,48,4,2023
1999,219470,2000,2023-11-28,,PO-Daesan-2310-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231128-19,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,3.0,120.0,360.0,1.62,583.2,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-28,11,48,4,2023
2000,219471,2001,2023-11-28,,PO-Daesan-2310-02-rev1,Daesan,Sale,,,XKTP-231128-19,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,21.0,120.0,2520.0,1.62,4082.4,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-28,11,48,4,2023
2001,219472,2002,2023-11-29,,SO2351,Đăng Hưng,Sale,Trailer,,XKTP-231129-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,26.0,240.0,6240.0,0.7284,4545.22,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-11-29,11,48,4,2023
2002,219473,2003,2023-11-29,,SO2351,Đăng Hưng,Sale,,,XKTP-231129-01,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,8.0,102.0,816.0,2.2326,1821.8,,,4309.0,MR090C,MR,9.0,1220.0,1830.0,102.0,MR 9X1220X1830,1632.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-11-29,11,48,4,2023
2003,219474,2004,2023-11-29,,SO2328,Lê Trần,Sale,Trailer,,XKTP-231129-03,SDA - 9 x 2440 x 1220,SDA090H,Long 9mm (Lv 2) ,SDA 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,,4324.0,SDA090H,SDA,9.0,1220.0,2440.0,100.0,SDA 9X1220X2440,0.0,2024-01-01,Vietnam,LV_2,SD_Viet,2023-11-29,11,48,4,2023
2004,219475,2005,2023-11-29,,SO2329,Zinca,Sale,CMI,,XKTP-231129-04,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,18.0,130.0,2340.0,2.1962,5139.11,,,4302.0,SD080B,SD,8.0,1210.0,1815.0,130.0,SD 8X1210X1815,3900.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-11-29,11,48,4,2023
2005,219476,2006,2023-11-29,,SO2329,Zinca,Sale,CMI,,XKTP-231129-05,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,7.0,130.0,910.0,2.1962,1998.54,,,4302.0,SD080B,SD,8.0,1210.0,1815.0,130.0,SD 8X1210X1815,3900.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-11-29,11,48,4,2023
2006,219477,2007,2023-11-29,,SO2329,Zinca,Sale,,,XKTP-231129-05,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,11.0,130.0,1430.0,2.1962,3140.57,,,4302.0,SD080B,SD,8.0,1210.0,1815.0,130.0,SD 8X1210X1815,3900.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-11-29,11,48,4,2023
2007,219478,2008,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-06,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,VGSI20231129-DS-001,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2008,219479,2009,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-07,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2009,219480,2010,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-08,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2010,219481,2011,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-09,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2011,219482,2012,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-10,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2012,219483,2013,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-11,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2013,219484,2014,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-12,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2014,219485,2015,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-13,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2015,219486,2016,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-14,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2016,219487,2017,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-15,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2017,219488,2018,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-16,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2018,219489,2019,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-17,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-29,11,48,4,2023
2019,219490,2020,2023-11-29,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03",Daesan,Sale,40,Kukdong,XKTP-231129-18,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,2023-11-29,11,48,4,2023
2020,219491,2021,2023-11-30,,SO2340,VLXD Đệ Nhất,Sale,Trailer,,XKTP-231130-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,15.0,130.0,1950.0,2.9282,5709.99,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-11-30,11,48,4,2023
2021,219492,2022,2023-11-30,,SO2340,VLXD Đệ Nhất,Sale,,,XKTP-231130-01,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,3.0,100.0,300.0,2.9768,893.04,,,4310.0,MR090H,MR,9.0,1220.0,2440.0,100.0,MR 9X1220X2440,60.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-11-30,11,48,4,2023
2022,219493,2023,2023-11-30,,SO2329,Lê Trần,Sale,Trailer,,XKTP-231130-02,SDA - 9 x 2440 x 1220,SDA090H,Long 9mm (Lv 2) ,SDA 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,,4324.0,SDA090H,SDA,9.0,1220.0,2440.0,100.0,SDA 9X1220X2440,0.0,2024-01-01,Vietnam,LV_2,SD_Viet,2023-11-30,11,48,4,2023
2023,219494,2024,2023-11-30,,SO2352,Đăng Hưng,Sale,Trailer,,XKTP-231130-03,SDA - 9 x 2440 x 1220,SDA090H,Long 9mm (Lv 2) ,SDA 9mm Long,Pcs,2.0,100.0,200.0,2.9768,595.36,,,4324.0,SDA090H,SDA,9.0,1220.0,2440.0,100.0,SDA 9X1220X2440,0.0,2024-01-01,Vietnam,LV_2,SD_Viet,2023-11-30,11,48,4,2023
2024,219495,2025,2023-11-30,,SO2352,Đăng Hưng,Sale,,,XKTP-231130-04,MRA - 9 x 2440 x 1220,MRA090H,MR Long 9mm (Lv 2) ,MR 9mm Long,Pcs,1.0,100.0,100.0,2.9768,297.68,,,4327.0,MRA090H,MRA,9.0,1220.0,2440.0,100.0,MRA 9X1220X2440,0.0,2024-01-01,Vietnam,LV_2,MR_Viet,2023-11-30,11,48,4,2023
2025,219496,2026,2023-11-30,,SO2352,Đăng Hưng,Sale,,,XKTP-231130-04,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,17.0,100.0,1700.0,2.9768,5060.56,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-11-30,11,48,4,2023
2026,219497,2027,2023-11-30,,SO2335,H&H Vina,Sale,40,CMI,XKTP-231130-04,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,,4313.0,FR127C,FR,12.7,1220.0,1830.0,60.0,FR 12.7X1220X1830,3960.0,2024-01-01,Vietnam,LV_1,FR_Viet,2023-11-30,11,48,4,2023
2027,219498,2028,2023-11-30,,SO2335,H&H Vina,Sale,40,CMI,XKTP-231130-05,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,,4313.0,FR127C,FR,12.7,1220.0,1830.0,60.0,FR 12.7X1220X1830,3960.0,2024-01-01,Vietnam,LV_1,FR_Viet,2023-11-30,11,48,4,2023
2028,219499,2029,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-06,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,VGSI20231130-DS-001,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2029,219500,2030,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-07,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2030,219501,2031,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-08,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2031,219502,2032,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-09,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2032,219503,2033,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-10,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2033,219504,2034,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-11,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2034,219505,2035,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-12,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2035,219506,2036,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-13,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2036,219507,2037,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-14,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,3.0,120.0,360.0,1.62,583.2,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2037,219508,2038,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,,,XKTP-231130-14,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,21.0,120.0,2520.0,1.62,4082.4,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2038,219509,2039,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-15,SD - 9.5 x 2400 x 900,SD095G,KS SD Long 9.5mm (Lv 1),SD 9.5mm,Pcs,16.0,120.0,1920.0,2.16,4147.2,,,4296.0,SD095G,SD,9.5,900.0,2400.0,120.0,SD 9.5X900X2400,9600.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2039,219510,2040,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-16,SD - 9.5 x 2400 x 900,SD095G,KS SD Long 9.5mm (Lv 1),SD 9.5mm,Pcs,16.0,120.0,1920.0,2.16,4147.2,,,4296.0,SD095G,SD,9.5,900.0,2400.0,120.0,SD 9.5X900X2400,9600.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2040,219511,2041,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-17,SD - 12.5 x 1800 x 900,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,3499.2,,,4298.0,SD125E,SD,12.5,900.0,1800.0,90.0,SD 12.5X900X1800,19800.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2041,219512,2042,2023-11-30,,"PO-Daesan-2310-02-rev1+
PO-Daesan-2311-03+
PO-Daesan-2311-04",Daesan,Sale,40,Kukdong,XKTP-231130-18,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,2023-11-30,11,48,4,2023
2042,219513,2043,2023-11-30,,KR-SPR-PO-2311-003,Soo Pull Rim,Sale,40,Kukdong,XKTP-231130-19,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,VGSI20231130-001-SPR,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2043,219514,2044,2023-11-30,,KR-SPR-PO-2311-003,Soo Pull Rim,Sale,,,XKTP-231130-19,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,2.0,120.0,240.0,1.62,388.8,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,2023-11-30,11,48,4,2023
2044,219515,2045,2023-11-30,,KR-SPR-PO-2311-003,Soo Pull Rim,Sale,40,Kukdong,XKTP-231130-20,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-11-30,11,48,4,2023
2045,219516,2046,2023-11-30,,NC231101,,,,,,SDA - 9 x 2440 x 1220,SDA090H,Long 9mm (Lv 2) ,SDA 9mm Long,Pcs,5.0,100.0,500.0,2.9768,1488.4,Qc yêu cầu bỏ ,,4324.0,SDA090H,SDA,9.0,1220.0,2440.0,100.0,SDA 9X1220X2440,0.0,2024-01-01,Vietnam,LV_2,SD_Viet,2023-11-30,11,48,4,2023
2046,219517,2047,2023-11-30,,NC231102,,,,,,AM - 9.5 x 2780 x 900,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,1.0,120.0,120.0,2.502,300.24,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,2023-11-30,11,48,4,2023
2047,219518,1,2023-01-05,G11,Cut,,,,,XKNB-230105-01,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,15.0,130.0,1950.0,2.9282,5709.99,Xuất kho cho máy cắt Ceiling Tile,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-01-05,1,1,1,2023
2048,219519,2,2023-01-07,G11,Cut,,,,,XKNB-230107-01,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,26.0,130.0,3380.0,2.9282,9897.32,Xuất kho cho máy cắt Ceiling Tile,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-01-07,1,1,1,2023
2049,219520,3,2023-01-11,G11,Cut,,,,,XKNB-230111-01,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,29.0,130.0,3770.0,2.9282,11039.3,,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-01-11,1,2,1,2023
2050,219521,4,2023-01-12,G11,Cut,,,,,XKNB-2023-004,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,9.0,130.0,1170.0,2.9282,3425.99,,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-01-12,1,2,1,2023
2051,219522,5,2023-01-13,G11,Cut,,,,,XKNB-2023-005,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,8.0,130.0,1040.0,2.9282,3045.33,,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-01-13,1,2,1,2023
2052,219523,6,2023-01-30,G11,Cut,,,,,XKNB-2023-007,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,6.0,130.0,780.0,2.9282,2284.0,,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-01-30,1,5,1,2023
2053,219524,7,2023-01-30,G11,Cut,,,,,XKNB-2023-007,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,,130.0,100.0,2.9282,292.82,,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-01-30,1,5,1,2023
2054,219525,8,2023-02-01,G11,Cut,,,,,XKNB-2023-008,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,2.0,130.0,260.0,2.9282,761.332,,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-02-01,2,5,1,2023
2055,219526,9,2023-02-01,G11,Cut,,,,,XKNB-2023-008,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,,130.0,379.0,2.9282,1109.79,,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-02-01,2,5,1,2023
2056,219527,10,2023-02-06,G11,Cut,,,,,XKNB-2023-009,8 x 2420 x 1210 - Cut/Sort,CSL080D,Long 8mm (For Cut/Sort) ,SD 8mm Long,Pcs,21.0,130.0,2730.0,2.9282,7993.99,,,4341.0,CSL080D,CSL,8.0,1210.0,2420.0,130.0,CSL 8X1210X2420,0.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-02-06,2,6,1,2023
