,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName_x,CodeTOB,Category1,Category2,Unit,Qty_pt,spp_x,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark,ID_BIB,BoardCode,TOB,Thick,Width,Length,spp_y,BoardName_y,BoardStockBase,BaseDate,MarketGroup,Level,BoardType,Invt_out_pcs,Invt_out_sqm,Invt_out_pt,Date2,Month,WeekOfYear,Quarter,Year
2383,219854,332,2024-01-02,G15,SO24001,Xây dựng Viễn Đông,Sale,40,CMI,XKTP-240102-01,SD-9*1220*1830,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,17.0,120.0,2040.0,2.2326,,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,13920.0,31077.792,116.0,2024-01-02,1,1,1,2024
2384,219855,333,2024-01-02,,SO24001,Xây dựng Viễn Đông,Sale,,,XKTP-240102-01,FR-15.9*1220*1830,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,0.0,50.0,10.0,2.2326,,,,4314.0,FR159C,FR,15.9,1220.0,1830.0,50.0,FR 15.9X1220X1830,1900.0,2024-01-01,Vietnam,LV_1,FR_Viet,1910.0,4264.2660000000005,38.2,2024-01-02,1,1,1,2024
2385,219856,334,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-02,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2386,219857,335,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-03,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2387,219858,336,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-04,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2388,219859,337,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-05,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2389,219860,338,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-06,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2390,219861,339,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-07,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2391,219862,340,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-08,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2392,219863,341,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-09,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2393,219864,342,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-10,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2394,219865,343,2024-01-02,G9,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240102-11,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-02,1,1,1,2024
2395,219866,344,2024-01-03,,SO24001,Lê Trần,Sale,Trailer,,XKTP-240103-01,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2150.0,6400.12,21.5,2024-01-03,1,1,1,2024
2396,219867,345,2024-01-03,,SO24001,Lê Trần,Sale,Trailer,,XKTP-240103-02,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2150.0,6400.12,21.5,2024-01-03,1,1,1,2024
2397,219868,346,2024-01-03,G5,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-03,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-03,1,1,1,2024
2398,219869,347,2024-01-03,G5,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-04,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-03,1,1,1,2024
2399,219870,348,2024-01-03,G5,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-05,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-03,1,1,1,2024
2400,219871,349,2024-01-03,G5,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-06,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-03,1,1,1,2024
2401,219872,350,2024-01-03,G9,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-07,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-03,1,1,1,2024
2402,219873,351,2024-01-03,G9,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-08,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-03,1,1,1,2024
2403,219874,352,2024-01-03,G9,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-09,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-03,1,1,1,2024
2404,219875,353,2024-01-03,G3,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-10,MR-9.5*900*1800,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,21840.0,35380.8,182.0,2024-01-03,1,1,1,2024
2405,219876,354,2024-01-03,G3,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-11,MR-9.5*900*1800,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,21840.0,35380.8,182.0,2024-01-03,1,1,1,2024
2406,219877,355,2024-01-03,G3,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-02
PO-Daesan-2312-04",Daesan,Sale,40,Kukdong,XKTP-240103-12,MR-9.5*900*1800,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,21840.0,35380.8,182.0,2024-01-03,1,1,1,2024
2407,219878,356,2024-01-04,G9,KR-SPR-PO-2401-001,Soo Pull Rim,Sale,40,Kukdong,XKTP-240104-01,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-04,1,1,1,2024
2408,219879,357,2024-01-04,G9,KR-SPR-PO-2401-001,Soo Pull Rim,Sale,40,Kukdong,XKTP-240104-02,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77160.0,124999.20000000001,643.0,2024-01-04,1,1,1,2024
2409,219880,358,2024-01-04,G3,KR-SPR-PO-2401-001,Soo Pull Rim,Sale,,,XKTP-240104-02,MR-9.5*900*1800,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,2.0,120.0,240.0,1.62,,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,19200.0,31104.000000000004,160.0,2024-01-04,1,1,1,2024
2410,219881,359,2024-01-05,G7,PO-DYMS-2401-01,Dongyeung,Sale,40,Kukdong,XKTP-240105-01,FR-12.5*900*1800,FR125E,KS FR 12.5mm (Lv 1),FR 12.5mm,Pcs,8.0,90.0,720.0,1.62,,,,4301.0,FR125E,FR,12.5,900.0,1800.0,90.0,FR 12.5X900X1800,5850.0,2024-01-01,Korea,LV_1,FR_Korea,6570.0,10643.400000000001,73.0,2024-01-05,1,1,1,2024
2411,219882,360,2024-01-05,G8,PO-DYMS-2401-01,Dongyeung,Sale,,,XKTP-240105-01,SD-9.5*900*2400,SD095G,KS SD Long 9.5mm (Lv 1),SD 9.5mm,Pcs,8.0,120.0,960.0,2.16,,,,4296.0,SD095G,SD,9.5,900.0,2400.0,120.0,SD 9.5X900X2400,9600.0,2024-01-01,Korea,LV_1,SD_Korea,10560.0,22809.600000000002,88.0,2024-01-05,1,1,1,2024
2412,219883,361,2024-01-05,G10,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,XKTP-240105-02,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-05,1,1,1,2024
2413,219884,362,2024-01-05,G11,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,XKTP-240105-03,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-05,1,1,1,2024
2414,219885,363,2024-01-05,G12,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,XKTP-240105-04,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-05,1,1,1,2024
2415,219886,364,2024-01-05,G13,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,XKTP-240105-05,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-05,1,1,1,2024
2416,219887,365,2024-01-05,G14,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,XKTP-240105-06,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-05,1,1,1,2024
2417,219888,366,2024-01-05,G9,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,XKTP-240105-07,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-05,1,1,1,2024
2418,219889,367,2024-01-05,G8,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,XKTP-240105-08,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,3.0,120.0,360.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,74880.0,121305.6,624.0,2024-01-05,1,1,1,2024
2419,219890,368,2024-01-05,G7,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,17.0,120.0,2040.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,76560.0,124027.20000000001,638.0,2024-01-05,1,1,1,2024
2420,219891,369,2024-01-05,G9,"PO-Daesan-2310-02-rev1
PO-Daesan-2312-01_rev1
",Daesan,Sale,40,Daon,,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,4.0,120.0,480.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,75000.0,121500.00000000001,625.0,2024-01-05,1,1,1,2024
2421,219892,370,2024-01-06,G12,SO2341,H&H,Sale,40,TMS,XKTP-240106-01,FR-9*1220*2200,FR090K,FR 9mm Lv 1 (2200),FR 9mm,Pcs,15.0,80.0,1200.0,2.684,,,,4318.0,FR090K,FR,9.0,1220.0,2200.0,80.0,FR 9X1220X2200,0.0,2024-01-01,Vietnam,LV_1,FR_Viet,1200.0,3220.8,15.0,2024-01-06,1,1,1,2024
2422,219893,371,2024-01-06,G12,SO2341,H&H,Sale,40,TMS,XKTP-240106-02,FR-9*1220*2200,FR090K,FR 9mm Lv 1 (2200),FR 9mm,Pcs,15.0,80.0,1200.0,2.684,,,,4318.0,FR090K,FR,9.0,1220.0,2200.0,80.0,FR 9X1220X2200,0.0,2024-01-01,Vietnam,LV_1,FR_Viet,1200.0,3220.8,15.0,2024-01-06,1,1,1,2024
2423,219894,372,2024-01-08,G17,SO24-002,Lê Trần,Sale,Trailer,,XKTP-240108-01,SDA-12.7*1220*1830,SDA127C,SD 12.7mm (Lv 2) ,SDA12.7mm,Pcs,22.0,80.0,1760.0,2.2326,,,,4326.0,SDA127C,SDA,12.7,1220.0,1830.0,80.0,SDA 12.7X1220X1830,4160.0,2024-01-01,Vietnam,LV_2,SD_Viet,5920.0,13216.992,74.0,2024-01-08,1,2,1,2024
2424,219895,373,2024-01-08,G13,SO24-001,Lê Trần,Sale,Trailer,,XKTP-240108-02,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,15.0,100.0,1500.0,2.9768,,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,1650.0,4911.72,16.5,2024-01-08,1,2,1,2024
2425,219896,374,2024-01-08,G12,SO2341,H&H,Sale,40,TMS,XKTP-240108-03,FR-9*1220*2200,FR090K,FR 9mm Lv 1 (2200),FR 9mm,Pcs,15.0,80.0,1200.0,2.684,,,,4318.0,FR090K,FR,9.0,1220.0,2200.0,80.0,FR 9X1220X2200,0.0,2024-01-01,Vietnam,LV_1,FR_Viet,1200.0,3220.8,15.0,2024-01-08,1,2,1,2024
2426,219897,375,2024-01-08,G10,"PO-Daesan-2312-01_rev1
PO-Daesan-2312-02",Daesan,Sale,40,Kukdong,XKTP-240108-04,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-08,1,2,1,2024
2427,219898,376,2024-01-08,G10,"PO-Daesan-2312-01_rev1
PO-Daesan-2312-02",Daesan,Sale,40,Kukdong,XKTP-240108-05,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-08,1,2,1,2024
2428,219899,377,2024-01-08,G10,"PO-Daesan-2312-01_rev1
PO-Daesan-2312-02",Daesan,Sale,40,Kukdong,XKTP-240108-06,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-08,1,2,1,2024
2429,219900,378,2024-01-08,G10,"PO-Daesan-2312-01_rev1
PO-Daesan-2312-02",Daesan,Sale,40,Kukdong,XKTP-240108-07,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-08,1,2,1,2024
2430,219901,379,2024-01-08,G10,"PO-Daesan-2312-01_rev1
PO-Daesan-2312-02",Daesan,Sale,40,Kukdong,XKTP-240108-08,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-08,1,2,1,2024
2431,219902,380,2024-01-08,G5,"PO-Daesan-2312-01_rev1
PO-Daesan-2312-02",Daesan,Sale,40,Kukdong,XKTP-240108-09,SD-12.5*900*1800,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,,,,4298.0,SD125E,SD,12.5,900.0,1800.0,90.0,SD 12.5X900X1800,19800.0,2024-01-01,Korea,LV_1,SD_Korea,21960.0,35575.200000000004,244.0,2024-01-08,1,2,1,2024
2432,219903,381,2024-01-08,G5,"PO-Daesan-2312-01_rev1
PO-Daesan-2312-02",Daesan,Sale,40,Kukdong,XKTP-240108-10,SD-12.5*900*1800,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,,,,4298.0,SD125E,SD,12.5,900.0,1800.0,90.0,SD 12.5X900X1800,19800.0,2024-01-01,Korea,LV_1,SD_Korea,21960.0,35575.200000000004,244.0,2024-01-08,1,2,1,2024
2433,219904,382,2024-01-08,G5,"PO-Daesan-2312-01_rev1
PO-Daesan-2312-02",Daesan,Sale,40,Kukdong,XKTP-240108-11,SD-12.5*900*1800,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,,,,4298.0,SD125E,SD,12.5,900.0,1800.0,90.0,SD 12.5X900X1800,19800.0,2024-01-01,Korea,LV_1,SD_Korea,21960.0,35575.200000000004,244.0,2024-01-08,1,2,1,2024
2434,219905,383,2024-01-09,,SO2401,Đăng Hưng,Sale,Trailer,,XKTP-240109-01,MR-9*1220*2440,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,2.0,100.0,200.0,2.9768,,,,4310.0,MR090H,MR,9.0,1220.0,2440.0,100.0,MR 9X1220X2440,60.0,2024-01-01,Vietnam,LV_1,MR_Viet,260.0,773.968,2.6,2024-01-09,1,2,1,2024
2435,219906,384,2024-01-09,G7,PO-Daesan-2312-03,Daesan,Sale,40,Kukdong,XKTP-240109-02,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-09,1,2,1,2024
2436,219907,385,2024-01-09,G7,PO-Daesan-2312-03,Daesan,Sale,40,Kukdong,XKTP-240109-03,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-09,1,2,1,2024
2437,219908,386,2024-01-09,G7,PO-Daesan-2312-03,Daesan,Sale,40,Kukdong,XKTP-240109-04,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-09,1,2,1,2024
2438,219909,387,2024-01-09,G7,PO-Daesan-2312-03,Daesan,Sale,40,Kukdong,XKTP-240109-05,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,5.0,120.0,600.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,27720.0,69355.43999999999,231.0,2024-01-09,1,2,1,2024
2439,219910,388,2024-01-09,G5,PO-Daesan-2312-03,Daesan,Sale,,,XKTP-240109-05,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,11.0,120.0,1320.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,28440.0,71156.87999999999,237.0,2024-01-09,1,2,1,2024
