,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName,CodeTOB,Category1,Category2,Unit,Qty_pt,spp,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark
829,218300,830,2023-06-30,,SO2314,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230630-03,SLA - 8 x 2420 x 1210,SLA080D,Long 8mm (Lv 2) ,SLA 8mm,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
830,218301,831,2023-06-30,,SO2319,J&J,Sale,Trailer,,XKTP-230630-04,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,21.0,120.0,2520.0,2.2326,5626.15,,
831,218302,832,2023-07-01,,SO2314,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230701-01,SLA - 8 x 2420 x 1210,SLA080D,Long 8mm (Lv 2) ,SLA 8mm,Pcs,17.0,130.0,2210.0,2.9282,6471.32,chưa nhập vị trí,
832,218303,833,2023-07-01,,SO2314,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230701-02,SLA - 8 x 2420 x 1210,SLA080D,Long 8mm (Lv 2) ,SLA 8mm,Pcs,17.0,130.0,2210.0,2.9282,6471.32,chưa nhập vị trí,
833,218304,834,2023-07-01,,SO2314,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230701-03,SLA - 8 x 2420 x 1210,SLA080D,Long 8mm (Lv 2) ,SLA 8mm,Pcs,17.0,130.0,2210.0,2.9282,6471.32,chưa nhập vị trí,
834,218305,835,2023-07-01,,SO2314,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230701-04,SLA - 8 x 2420 x 1210,SLA080D,Long 8mm (Lv 2) ,SLA 8mm,Pcs,17.0,130.0,2210.0,2.9282,6471.32,chưa nhập vị trí,
835,218306,836,2023-07-03,,SO2323,H&H Vina,Sale,Trailer,,XKTP-230703-01,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
836,218307,837,2023-07-03,,SO2323,H&H Vina,Sale,Trailer,,XKTP-230703-02,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
837,218308,838,2023-07-03,,SO2323,H&H Vina,Sale,Trailer,,XKTP-230703-03,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
838,218309,839,2023-07-03,,SO2311,Vạn Phát Hưng,Sale,Trailer,,XKTP-230703-04,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
839,218310,840,2023-07-04,,RFA: NDPM21-2023-00769,Hiệp Vinh Phú,Sample,Truck,,XKTP-230704-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,,120.0,16.0,1.62,25.92,Dung MKT,
840,218311,841,2023-07-04,,RFA: NDPM21-2023-00769,Hiệp Vinh Phú,Sample,Truck ,,XKTP-230704-01,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,,120.0,16.0,1.62,25.92,Dung MKT,
841,218312,842,2023-07-05,,SO2320,J&J,Sale,Trailer,,XKTP-230705-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
842,218313,843,2023-07-05,,SO2320,Zinca,Sale,40,TMS,XKTP-230705-02,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,18.0,130.0,2340.0,2.1962,5139.11,,
843,218314,844,2023-07-05,,SO2320,Zinca,Sale,40,TMS,XKTP-230705-03,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,18.0,130.0,2340.0,2.1962,5139.11,,
844,218315,845,2023-07-05,,SO2324,H&H Vina,Sale,40,TMS,XKTP-230705-04,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
845,218316,846,2023-07-07,,SO2321,Zinca,Sale,40,TMS,XKTP-230707-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,17.0,120.0,2040.0,2.2326,4554.5,,
846,218317,847,2023-07-07,,SO2321,Zinca,Sale,40,TMS,XKTP-230707-02,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
847,218318,848,2023-07-07,,SO2321,Zinca,Sale,40,TMS,XKTP-230707-03,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,17.0,50.0,850.0,2.2326,1897.71,,
848,218319,849,2023-07-07,,SO2313,Đăng Hưng,Sale,Trailer,,XKTP-230707-04,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
849,218320,850,2023-07-07,,SO2324,H&H Vina,Sale,40,TMS,XKTP-230707-05,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,11.0,60.0,660.0,2.2326,1473.52,,
850,218321,851,2023-07-07,,SO2324,H&H Vina,Sample,40,,XKTP-230707-05,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,3.0,60.0,180.0,2.2326,401.868,,
851,218322,852,2023-07-07,,SO2324,H&H Vina,Sample,40,,XKTP-230707-05,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,3.0,50.0,150.0,2.2326,334.89,,
852,218323,853,2023-07-07,,SO2305,CT2 Khánh Hòa,Sale,Trailer,,XKTP-230707-06,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,
853,218324,854,2023-07-07,,SO2305,CT2 Khánh Hòa,Sale,,,XKTP-230707-06,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,4.0,100.0,400.0,2.9768,1190.72,,
854,218325,855,2023-07-07,,SO2305,CT2 Khánh Hòa,Sale,,,XKTP-230707-06,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,2.0,102.0,204.0,2.2326,455.45,,
855,218326,856,2023-07-10,,SO2303,Lê Tú,Sale,Trailer,,XKTP-230710-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,8.0,240.0,1920.0,0.7284,1398.53,,
856,218327,857,2023-07-10,,SO2303,Lê Tú,Sale,,,XKTP-230710-01,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,10.0,100.0,1000.0,2.9768,2976.8,,
857,218328,858,2023-07-10,,SO2303,Lê Tú,Sale,,,XKTP-230710-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,4.0,120.0,480.0,2.2326,1071.65,,
858,218329,859,2023-07-10,,SO2303,Lê Tú,Sale,,,XKTP-230710-01,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,2.0,100.0,200.0,2.9768,595.36,,
859,218330,860,2023-07-10,,,Deco Vina,Sample,Truck,,XKTP-230710-02,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,,50.0,30.0,2.2326,66.978,Xé lẻ từ 1 pallet nguyên ra để giao mẫu,
860,218331,861,2023-07-11,,SO2311+22,Đăng Hưng,Sale,Trailer,,XKTP-230711-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,2.0,120.0,240.0,2.2326,535.824,,
861,218332,862,2023-07-11,,SO2311+22,Đăng Hưng,Sale,,,XKTP-230711-01,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,4.0,100.0,400.0,2.9768,1190.72,,
862,218333,863,2023-07-11,,SO2311+22,Đăng Hưng,Compensate,,,XKTP-230711-01,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,4.0,120.0,420.0,2.2326,937.692,Bù,
863,218334,864,2023-07-11,,SO2311+22,Đăng Hưng,Sample,,,XKTP-230711-01,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,,120.0,,2.2326,0.0,Mẫu,
864,218335,865,2023-07-11,,SO2321,J&J,Sale,Trailer,,XKTP-230711-02,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,8.0,100.0,800.0,2.9768,2381.44,,
865,218336,866,2023-07-11,,SO2321,J&J,Sale,,,XKTP-230711-02,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,14.0,102.0,1428.0,2.2326,3188.15,,
866,218337,867,2023-07-11,,SO2310,Thịnh Nguyên Đà Nẵng,Sale,40,TMS,XKTP-230711-03,Cut 360 - 8 x 1208 x 603,SC080AY,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,18.0,360.0,6480.0,0.7284,4720.03,,
867,218338,868,2023-07-11,,SO2310,Thịnh Nguyên Đà Nẵng,Sale,40,TMS,XKTP-230711-04,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,4.0,102.0,408.0,2.2326,910.901,,
868,218339,869,2023-07-11,,SO2310,Thịnh Nguyên Đà Nẵng,Sale,,,XKTP-230711-04,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,14.0,120.0,1680.0,2.2326,3750.77,,
869,218340,870,2023-07-11,,SO2314+18,VLXD Đệ Nhất,Sale,,,XKTP-230711-05,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,5.0,100.0,500.0,2.9768,1488.4,,
870,218341,871,2023-07-12,,PODS230502+230503,Daesan,Sale,40,Kukdong,XKTP-230712-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,
871,218342,872,2023-07-12,,PODS230502+230503,Daesan,Sale,,,XKTP-230712-01,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,2.0,120.0,240.0,1.62,388.8,,
872,218343,873,2023-07-12,,PODS230502+230503,Daesan,Sale,40,Kukdong,XKTP-230712-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,
873,218344,874,2023-07-12,,PODS230502+230503,Daesan,Sale,,,XKTP-230712-02,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,2.0,120.0,240.0,1.62,388.8,,
874,218345,875,2023-07-13,,SO2311,Vạn Phát Hưng,Sale,Trailer,,XKTP-230713-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
875,218346,876,2023-07-13,,SO2322,J&J,Sale,Trailer,,XKTP-230713-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
876,218347,877,2023-07-13,,SO2325,H&H Vina,Sale,40,TMS,XKTP-230713-03,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,17.0,50.0,850.0,2.2326,1897.71,,
877,218348,878,2023-07-13,,SO2325,H&H Vina,Sale,40,TMS,XKTP-230713-04,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,17.0,50.0,850.0,2.2326,1897.71,,
878,218349,879,2023-07-13,,SO2325,H&H Vina,Sale,40,TMS,XKTP-230713-05,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,17.0,50.0,850.0,2.2326,1897.71,,
879,218350,880,2023-07-13,,SO2320,H&H Vina,Sale,40,TMS,XKTP-230713-06,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,17.0,50.0,850.0,2.2326,1897.71,,
880,218351,881,2023-07-13,,SO2325,H&H Vina,Sale,40,TMS,XKTP-230713-07,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
881,218352,882,2023-07-13,,SO2325,H&H Vina,Sale,40,TMS,XKTP-230713-08,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
882,218353,883,2023-07-13,,SO2325,H&H Vina,Sale,40,TMS,XKTP-230713-09,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
883,218354,884,2023-07-13,,SO2325,H&H Vina,Sale,40,TMS,XKTP-230713-10,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
884,218355,885,2023-07-13,,SO2320,H&H Vina,Sale,40,TMS,XKTP-230713-11,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,7.0,60.0,395.0,2.2326,881.877,Mr Dũng lấy lẻ pallet,
885,218356,886,2023-07-13,,SO2320,H&H Vina,Sale,,,XKTP-230713-11,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,10.0,50.0,500.0,2.2326,1116.3,,
886,218357,887,2023-07-14,,PO-DS230501+230502+230503+230504+230701,Daesan,Sale,40,Kukdong,XKTP-230714-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
887,218358,888,2023-07-14,,PO-DS230501+230502+230503+230504+230701,Daesan,Sale,40,Kukdong,XKTP-230714-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
888,218359,889,2023-07-14,,PO-DS230501+230502+230503+230504+230701,Daesan,Sale,40,Kukdong,XKTP-230714-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
889,218360,890,2023-07-14,,PO-DS230501+230502+230503+230504+230701,Daesan,Sale,40,Kukdong,XKTP-230714-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
